numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
227;14;4;2;11;1;30;16;23;20;21;31;36;0;34;37;53;60;47;50;57;74;61;64;67;63;-1;No;No;No
228;9;11;7;14;15;16;22;20;21;17;45;36;0;38;39;59;53;47;54;58;63;69;72;65;71;-1;No;No;No
229;9;7;12;4;8;28;19;20;29;21;41;33;0;38;32;59;50;52;46;49;74;69;64;71;70;-1;No;No;No
230;1;11;7;12;9;18;22;20;21;19;41;33;0;44;45;54;56;55;48;57;69;71;61;74;73;-1;No;No;No
231;3;1;6;9;4;24;30;18;28;20;35;41;0;36;37;47;50;58;55;57;75;67;74;62;69;-1;No;No;No
232;14;9;6;10;7;21;17;22;30;24;42;31;0;37;34;52;55;54;49;60;71;61;72;68;65;-1;No;No;No
233;6;9;2;10;3;16;17;18;29;21;33;31;0;37;39;56;53;58;49;54;68;61;67;72;64;-1;No;No;No
234;7;2;3;14;8;27;22;24;21;19;31;40;0;43;42;58;54;51;59;56;73;63;74;65;72;-1;No;No;No
235;5;4;11;7;2;29;20;30;23;19;42;41;0;39;43;59;48;49;55;56;70;61;73;71;63;-1;No;No;No
236;3;14;5;13;1;18;19;20;26;28;43;40;0;35;37;47;48;51;52;57;64;62;74;71;63;-1;No;No;No
237;13;3;6;8;4;18;17;16;21;25;41;40;0;33;39;59;54;57;49;53;75;74;71;63;73;-1;No;No;No
238;5;12;2;4;11;25;22;16;19;26;43;36;0;39;33;52;48;53;54;49;70;71;74;65;67;-1;No;No;No
239;4;10;1;11;7;22;24;17;20;23;37;38;0;36;31;48;60;50;57;46;66;63;64;69;67;-1;No;No;No
240;5;2;1;12;11;26;25;23;22;17;36;40;0;32;43;50;51;56;60;57;68;72;61;63;74;-1;No;No;No
241;2;9;10;15;6;27;17;18;20;21;35;42;0;33;43;59;58;46;56;50;66;70;72;65;64;-1;No;No;No
242;13;12;3;2;7;16;23;22;21;20;33;35;0;32;44;55;53;51;49;59;71;61;62;68;74;-1;No;No;No
243;5;6;8;3;7;27;17;19;21;29;42;31;0;37;43;56;49;60;54;58;65;61;66;63;64;-1;No;No;No
244;4;10;6;12;13;30;27;20;21;28;32;35;0;36;44;57;54;56;53;50;71;72;70;63;68;-1;No;No;No
245;11;6;1;5;15;18;20;26;17;16;31;39;0;40;45;57;47;49;53;55;65;70;69;62;66;-1;No;No;No
246;2;13;4;10;1;22;19;29;17;23;38;40;0;32;35;57;59;55;46;54;69;63;66;61;68;-1;No;No;No
247;6;1;9;8;10;16;17;22;29;27;39;33;0;31;42;46;55;47;59;52;71;70;62;73;63;-1;No;No;No
248;2;6;7;9;13;23;18;27;24;22;44;34;0;42;35;56;55;47;57;58;74;69;67;72;70;-1;No;No;No
249;11;10;5;13;6;30;19;20;23;28;35;39;0;38;42;52;49;51;58;54;75;69;71;64;68;-1;No;No;No
250;10;13;9;6;12;30;24;26;18;25;43;38;0;35;41;51;53;46;58;52;73;75;69;72;70;-1;No;No;No
251;11;8;3;6;10;20;30;17;21;23;37;34;0;43;33;54;60;58;48;53;65;64;73;72;74;-1;No;No;No
252;6;5;10;11;4;28;25;22;18;19;42;38;0;43;32;58;60;50;52;51;69;74;70;73;71;-1;No;No;No
253;7;5;14;10;1;25;17;19;26;28;37;42;0;34;33;50;57;60;47;49;69;70;64;73;61;-1;No;No;No
254;10;9;14;8;6;16;24;29;28;30;42;39;0;33;40;51;58;48;55;47;66;72;62;68;64;-1;No;No;No
255;5;6;4;1;8;29;19;23;28;25;32;45;0;38;34;57;54;55;56;50;61;64;72;62;68;-1;No;No;No
256;9;10;3;6;2;17;29;26;27;19;42;44;0;33;40;47;57;53;52;49;70;75;72;69;74;-1;No;No;No
257;7;13;6;4;3;24;23;16;27;29;37;34;0;39;35;60;48;49;59;54;67;66;62;71;72;-1;No;No;No
258;6;12;2;3;5;17;20;28;23;25;42;33;0;32;36;55;51;52;50;58;74;63;69;64;61;-1;No;No;No
259;13;2;4;11;5;30;17;20;18;27;35;44;0;34;43;46;56;49;55;54;74;61;65;70;64;-1;No;No;No
260;10;7;9;11;6;18;27;23;29;20;33;36;0;41;38;53;46;52;58;55;71;69;63;67;65;-1;No;No;No
261;7;5;13;6;10;17;27;16;18;22;42;40;0;37;32;48;52;50;59;49;72;62;69;66;68;-1;No;No;No
262;10;4;1;8;12;26;27;28;17;22;42;32;0;37;41;54;57;46;49;56;62;65;64;61;71;-1;No;No;No
263;13;14;8;9;7;24;17;28;30;22;33;38;0;37;39;51;46;50;57;59;62;68;66;65;64;-1;No;No;No
264;11;15;1;6;9;17;22;29;19;21;37;43;0;38;40;48;58;56;54;49;65;64;75;69;68;-1;No;No;No
265;2;7;9;1;8;19;21;25;27;17;44;34;0;31;36;52;56;58;49;53;73;70;75;72;68;-1;No;No;No
266;12;5;14;11;4;23;25;26;24;19;41;45;0;39;40;51;49;60;55;50;72;68;62;61;74;-1;No;No;No
267;12;11;5;7;6;19;27;17;23;25;44;38;0;34;35;56;47;52;51;54;61;64;62;67;70;-1;No;No;No
268;10;12;6;3;7;21;19;24;29;25;34;40;0;38;41;52;47;54;48;59;65;74;63;66;70;-1;No;No;No
269;12;8;15;5;1;17;29;27;19;23;40;37;0;45;41;53;51;47;54;58;67;71;75;69;65;-1;No;No;No
270;6;7;12;9;13;28;27;22;17;26;41;43;0;38;36;53;50;51;58;56;73;63;68;74;64;-1;No;No;No
271;3;5;1;6;4;26;18;20;30;28;34;44;0;32;41;52;59;50;49;55;73;75;64;63;62;-1;No;No;No
272;8;11;2;9;13;17;27;16;24;21;40;37;0;34;35;51;52;57;58;49;63;68;71;64;74;-1;No;No;No
273;7;11;4;3;2;28;16;29;17;23;34;36;0;41;33;50;56;53;52;46;62;70;65;61;74;-1;No;No;No
274;6;11;15;2;7;17;27;29;26;19;41;39;0;40;34;58;50;59;51;47;70;65;66;67;63;-1;No;No;No
275;14;2;9;15;10;24;28;21;29;20;36;37;0;40;32;47;49;59;53;54;74;69;63;70;73;-1;No;No;No
276;1;10;7;2;11;25;16;22;20;27;42;38;0;37;45;59;53;47;50;46;62;65;75;63;64;-1;No;No;No
277;7;1;12;2;14;22;16;19;26;24;41;38;0;37;44;56;52;53;49;50;66;73;72;75;74;-1;No;No;No
278;9;1;10;13;7;26;29;21;28;25;35;40;0;44;43;46;54;48;56;55;70;74;68;61;71;-1;No;No;No
279;4;5;2;13;6;24;16;28;25;20;33;36;0;35;39;46;48;53;58;51;62;64;73;63;67;-1;No;No;No
280;7;4;11;13;1;18;16;19;24;22;36;39;0;43;31;58;51;59;47;55;61;65;73;69;66;-1;No;No;No
281;5;1;11;14;2;27;30;22;26;29;44;41;0;37;32;55;51;50;57;56;68;73;75;65;72;-1;No;No;No
282;9;12;14;5;1;20;21;29;17;28;42;43;0;44;37;47;49;54;55;50;62;71;69;68;63;-1;No;No;No
283;6;14;12;8;11;28;21;29;24;26;41;44;0;33;39;59;48;57;52;60;64;71;72;67;69;-1;No;No;No
284;3;8;13;2;6;22;29;23;30;17;41;44;0;35;32;50;47;52;57;48;70;63;74;66;71;-1;No;No;No
285;7;5;4;11;9;22;24;18;20;21;38;43;0;37;32;56;47;51;60;59;70;61;74;66;72;-1;No;No;No
286;11;1;13;7;9;20;19;25;21;17;44;41;0;45;39;53;54;49;56;50;61;62;69;67;72;-1;No;No;No
287;14;8;13;7;1;26;30;22;18;25;38;36;0;39;43;55;54;48;51;46;68;70;73;74;69;-1;No;No;No
288;5;10;7;14;2;22;19;26;28;27;43;40;0;31;35;57;51;53;55;46;63;62;71;75;74;-1;No;No;No
289;8;14;2;13;4;18;29;17;26;25;36;31;0;35;40;60;52;59;50;48;75;67;73;69;65;-1;No;No;No
290;5;7;2;14;13;30;22;20;16;19;31;39;0;35;42;47;48;51;52;54;63;70;73;71;66;-1;No;No;No
291;3;13;5;7;2;25;16;22;20;28;42;45;0;43;41;53;49;46;59;50;62;67;73;68;64;-1;No;No;No
292;4;10;2;8;12;17;26;29;21;22;42;36;0;40;37;57;50;54;55;49;68;66;63;67;65;-1;No;No;No
293;14;3;9;1;13;21;20;17;23;22;39;43;0;31;32;54;50;48;59;58;72;61;68;75;70;-1;No;No;No
294;3;10;12;6;9;22;18;28;25;26;31;38;0;45;39;46;47;49;50;52;68;66;75;65;69;-1;No;No;No
295;9;6;7;4;10;22;20;19;29;24;31;44;0;35;39;52;46;47;58;55;61;64;68;71;75;-1;No;No;No
296;13;8;1;6;5;27;16;18;25;30;43;34;0;33;38;56;51;47;55;52;73;69;66;70;75;-1;No;No;No
297;13;7;10;6;11;29;19;20;16;25;38;45;0;40;39;49;55;57;52;59;63;65;61;75;62;-1;No;No;No
298;4;2;6;1;11;27;16;22;17;25;38;42;0;32;43;54;50;58;57;53;75;62;66;69;65;-1;No;No;No
299;5;2;4;8;9;23;25;29;22;17;33;43;0;45;32;48;58;55;50;53;73;69;74;65;72;-1;No;No;No
300;12;1;2;6;5;24;18;21;16;27;33;31;0;44;39;53;59;56;58;57;66;65;73;63;67;-1;No;No;No
301;14;8;9;1;15;24;29;20;21;25;36;42;0;32;45;54;49;52;51;55;74;64;66;63;72;-1;No;No;No
302;3;12;10;13;14;23;24;29;22;27;31;34;0;36;35;57;54;48;49;50;65;61;67;66;64;-1;No;No;No
303;5;9;11;6;14;17;22;21;28;25;43;37;0;33;32;56;51;53;55;48;71;62;66;74;69;-1;No;No;No
304;7;13;4;2;14;25;19;21;28;18;37;39;0;41;33;58;59;54;53;49;63;64;72;62;65;-1;No;No;No
305;13;5;3;8;12;20;25;21;17;24;34;43;0;31;35;52;55;49;57;46;70;72;62;73;64;-1;No;No;No
306;8;5;12;6;9;22;19;20;18;21;31;33;0;39;44;57;50;48;47;49;62;66;65;73;68;-1;No;No;No
307;2;5;13;12;14;22;28;25;23;26;42;32;0;36;39;46;47;51;48;52;75;71;70;69;63;-1;No;No;No
308;9;11;2;6;12;18;24;21;26;20;31;39;0;34;40;56;59;53;49;57;71;69;64;63;68;-1;No;No;No
309;3;10;6;2;4;22;16;18;21;25;40;33;0;39;35;53;56;50;59;54;63;74;70;67;65;-1;No;No;No
310;12;4;9;15;13;29;26;20;25;21;44;42;0;31;39;53;54;58;50;48;71;74;64;75;70;-1;No;No;No
311;5;4;8;11;12;29;27;18;25;17;35;34;0;31;42;54;48;60;51;59;66;73;64;75;63;-1;No;No;No
312;4;15;7;3;5;16;20;19;27;22;36;34;0;33;37;52;58;54;47;51;63;73;71;68;70;-1;No;No;No
313;6;12;10;5;14;21;19;29;30;24;44;42;0;45;41;56;52;57;58;50;73;71;68;63;66;-1;No;No;No
314;3;1;13;9;6;23;20;26;21;16;38;41;0;32;33;48;50;56;54;55;62;61;64;72;65;-1;No;No;No
315;6;2;11;14;12;16;22;18;24;28;31;32;0;38;37;58;49;56;46;54;64;61;73;75;62;-1;No;No;No
316;4;10;12;6;15;22;28;25;24;18;41;32;0;33;31;56;48;51;58;57;64;67;61;73;65;-1;No;No;No
317;10;12;4;1;3;25;17;18;20;16;36;33;0;44;34;47;57;49;52;48;64;61;73;68;65;-1;No;No;No
318;13;12;4;8;14;26;20;25;18;17;43;35;0;37;33;48;53;46;56;58;67;72;63;69;64;-1;No;No;No
319;10;12;7;8;2;19;30;18;27;26;37;33;0;38;40;59;47;51;57;54;69;70;62;66;72;-1;No;No;No
320;14;7;10;5;15;28;26;16;25;22;31;41;0;32;33;48;46;58;47;59;67;70;73;63;62;-1;No;No;No
321;4;13;14;8;10;19;26;23;18;29;40;43;0;33;41;58;57;51;47;49;68;64;73;72;74;-1;No;No;No
322;7;9;11;4;8;20;28;23;24;22;38;39;0;43;31;53;59;52;46;47;66;74;61;67;69;-1;No;No;No
323;15;12;4;13;7;18;25;28;24;27;45;31;0;41;39;52;59;54;51;53;62;63;66;65;61;-1;No;No;No
324;14;4;12;6;5;21;19;23;18;28;35;42;0;41;32;53;52;60;55;51;67;69;74;72;66;-1;No;No;No
325;13;2;4;14;3;25;22;28;24;21;35;36;0;37;40;47;57;49;46;52;64;71;68;69;72;-1;No;No;No
326;6;3;8;7;14;20;28;26;29;17;42;43;0;31;34;49;60;58;56;54;69;75;68;61;65;-1;No;No;No
327;2;10;6;5;3;24;16;19;28;26;40;33;0;41;38;57;58;59;50;46;71;65;61;62;72;-1;No;No;No
328;3;10;12;8;13;18;17;20;24;16;40;39;0;34;35;51;56;59;58;60;64;74;61;67;65;-1;No;No;No
329;12;1;11;3;8;29;17;30;19;28;45;31;0;41;37;50;57;53;55;48;71;73;63;65;66;-1;No;No;No
330;1;10;6;4;3;25;18;29;17;20;35;38;0;39;37;47;48;60;57;56;72;61;70;62;66;-1;No;No;No
331;1;2;4;14;6;20;25;17;27;21;36;35;0;31;34;59;58;57;46;48;66;69;61;70;75;-1;No;No;No
332;1;11;7;10;13;18;26;27;21;19;43;35;0;34;44;55;53;57;56;58;70;68;61;67;63;-1;No;No;No
333;10;6;2;11;3;27;28;23;18;19;36;44;0;40;43;50;57;48;49;54;72;62;61;70;66;-1;No;No;No
334;8;9;14;10;6;18;30;16;26;19;43;42;0;38;40;47;48;56;57;46;71;73;68;69;64;-1;No;No;No
335;14;4;5;3;6;30;22;17;19;26;41;40;0;45;33;47;48;53;46;51;74;65;63;61;62;-1;No;No;No
336;6;4;5;12;8;19;21;25;24;27;44;38;0;36;40;49;48;52;50;46;63;71;62;61;68;-1;No;No;No
337;8;5;9;13;10;20;27;18;23;17;39;31;0;42;36;60;58;59;53;57;66;65;71;61;70;-1;No;No;No
338;10;5;3;9;13;25;26;27;17;22;32;37;0;44;31;49;46;48;55;53;62;73;67;61;69;-1;No;No;No
339;3;10;9;14;15;24;21;16;18;29;35;33;0;43;34;55;51;49;57;50;65;70;71;62;69;-1;No;No;No
340;9;4;11;12;10;28;17;22;19;18;41;42;0;37;38;59;48;58;54;49;67;65;71;64;73;-1;No;No;No
341;3;1;10;9;14;26;27;22;17;21;41;44;0;42;35;52;55;46;51;58;72;63;71;70;67;-1;No;No;No
342;10;5;14;7;3;29;28;18;19;23;39;34;0;31;40;58;50;48;49;56;61;72;71;74;65;-1;No;No;No
343;4;5;3;8;10;28;25;18;17;29;43;34;0;37;32;56;57;55;60;52;74;67;64;61;73;-1;No;No;No
344;12;13;14;1;8;20;22;28;27;24;31;33;0;32;36;58;50;52;59;54;74;70;64;75;72;-1;No;No;No
345;13;1;2;7;6;16;25;27;26;18;37;41;0;31;43;55;54;50;56;57;74;65;71;62;61;-1;No;No;No
346;7;5;4;6;3;28;25;20;30;27;37;45;0;44;31;48;51;54;52;46;71;67;69;72;74;-1;No;No;No
347;12;5;4;13;2;24;28;20;21;26;43;31;0;34;40;55;54;60;56;52;65;67;61;64;68;-1;No;No;No
348;7;4;13;6;10;19;30;26;29;22;43;44;0;36;32;55;59;51;50;54;68;65;61;67;63;-1;No;No;No
349;9;4;8;14;10;25;16;18;26;20;42;36;0;39;40;58;49;56;60;59;65;73;74;67;68;-1;No;No;No
350;4;2;10;14;3;18;24;23;30;21;42;43;0;35;36;46;51;52;48;53;61;67;69;68;66;-1;No;No;No
351;15;10;4;7;12;16;21;18;29;25;42;38;0;40;32;46;57;52;47;58;68;62;69;75;66;-1;No;No;No
352;12;13;3;7;11;21;24;18;29;22;34;31;0;35;39;51;48;55;47;52;67;72;69;65;62;-1;No;No;No
353;8;7;6;5;4;18;17;21;25;20;42;39;0;40;33;58;49;46;54;48;65;68;64;71;73;-1;No;No;No
354;8;2;4;3;13;28;22;24;30;23;32;40;0;34;38;59;56;53;58;50;69;65;63;72;61;-1;No;No;No
355;5;6;12;7;2;23;16;17;19;27;31;39;0;42;32;60;58;49;56;52;71;62;69;64;63;-1;No;No;No
356;12;1;6;5;7;29;19;18;28;27;40;32;0;31;39;47;58;52;56;53;62;66;67;68;69;-1;No;No;No
357;5;11;7;3;13;22;18;19;28;16;42;37;0;41;39;51;54;52;59;48;64;71;75;70;67;-1;No;No;No
358;15;13;5;8;9;17;26;18;27;28;36;34;0;32;44;54;56;52;48;53;66;75;73;65;74;-1;No;No;No
359;11;15;2;9;8;26;16;29;17;21;40;41;0;35;37;46;49;54;50;56;64;71;63;73;67;-1;No;No;No
360;12;8;13;5;7;30;21;22;20;23;35;33;0;32;36;52;58;49;57;47;69;71;73;66;68;-1;No;No;No
361;7;5;1;11;3;23;20;17;19;21;37;40;0;44;36;54;47;57;59;48;71;65;68;66;70;-1;No;No;No
362;8;9;3;1;10;17;23;25;18;19;38;44;0;34;31;55;46;48;58;54;64;62;75;72;69;-1;No;No;No
363;1;7;9;4;6;22;19;16;23;20;34;44;0;41;32;56;57;49;50;54;71;68;63;64;66;-1;No;No;No
364;8;12;5;7;3;27;29;16;25;24;35;39;0;44;33;59;54;56;53;57;65;74;62;68;73;-1;No;No;No
365;13;6;12;11;14;18;20;21;17;22;40;44;0;35;31;52;58;51;55;53;70;69;71;61;74;-1;No;No;No
366;9;5;2;10;14;23;26;17;16;18;38;34;0;43;42;55;54;47;46;57;74;65;70;61;62;-1;No;No;No
367;5;12;7;14;3;27;19;23;16;21;38;33;0;44;34;55;47;58;57;53;70;61;65;63;66;-1;No;No;No
368;5;6;4;13;9;20;17;24;19;25;40;42;0;33;38;57;54;51;53;46;75;69;63;66;68;-1;No;No;No
369;8;11;4;9;12;20;19;23;26;22;34;38;0;32;41;58;52;60;56;59;72;69;74;70;65;-1;No;No;No
370;11;9;5;13;2;29;18;22;27;28;43;37;0;32;42;54;57;48;59;50;66;63;72;67;74;-1;No;No;No
371;3;7;14;8;1;23;24;21;18;25;38;42;0;32;39;47;48;56;51;57;73;67;74;75;71;-1;No;No;No
372;10;1;4;14;2;16;28;27;22;26;31;37;0;34;33;58;50;49;46;59;61;72;64;75;66;-1;No;No;No
373;2;7;10;8;5;30;19;27;24;25;38;32;0;39;43;49;54;57;52;51;65;70;67;68;62;-1;No;No;No
374;6;9;10;8;12;22;18;21;23;19;32;34;0;41;37;53;49;46;51;58;73;64;65;71;63;-1;No;No;No
375;9;13;7;11;6;21;16;26;20;18;40;39;0;33;37;47;59;55;52;50;68;63;71;69;61;-1;No;No;No
376;12;3;5;2;8;16;23;19;18;29;41;43;0;37;38;49;46;52;56;51;75;64;62;65;63;-1;No;No;No
377;14;7;2;11;12;22;20;24;29;16;31;36;0;41;40;57;58;49;55;46;64;69;72;75;63;-1;No;No;No
378;9;1;6;8;14;28;18;24;20;26;42;39;0;43;44;59;46;54;58;48;65;68;69;73;66;-1;No;No;No
379;10;5;4;8;14;18;19;27;17;29;39;31;0;43;32;56;60;51;58;57;64;69;62;74;63;-1;No;No;No
380;7;10;2;8;1;26;17;18;28;25;35;41;0;36;43;50;59;48;60;49;68;63;72;64;69;-1;No;No;No
381;7;13;5;3;12;16;29;28;25;18;37;40;0;39;42;46;52;54;60;55;68;70;61;72;75;-1;No;No;No
382;7;9;8;11;14;27;21;20;24;22;41;40;0;32;42;50;51;53;59;48;73;66;61;71;65;-1;No;No;No
383;4;6;12;1;9;27;18;20;17;24;33;34;0;38;42;47;53;50;49;46;63;74;62;65;68;-1;No;No;No
384;11;14;5;8;4;19;18;24;20;17;38;41;0;44;37;51;53;57;47;46;70;66;65;71;67;-1;No;No;No
385;1;5;4;14;6;20;25;23;27;17;35;36;0;38;33;56;59;55;47;50;74;72;73;62;70;-1;No;No;No
386;12;13;3;11;1;22;18;24;27;28;42;33;0;41;43;49;48;58;53;46;66;68;67;73;74;-1;No;No;No
387;4;14;12;8;6;23;30;29;17;28;32;35;0;43;44;48;49;57;59;58;64;67;71;74;66;-1;No;No;No
388;1;14;6;8;2;18;29;28;16;21;40;33;0;41;37;50;55;56;59;47;67;70;75;72;68;-1;No;No;No
389;13;1;4;3;9;27;19;25;29;24;33;39;0;44;34;47;53;49;59;52;72;67;61;68;63;-1;No;No;No
390;11;15;7;2;13;19;25;29;28;18;37;36;0;35;32;51;50;46;55;56;64;62;66;71;73;-1;No;No;No
391;1;9;13;5;10;26;24;18;23;21;37;35;0;32;33;47;56;57;54;50;62;65;61;68;75;-1;No;No;No
392;10;7;1;9;13;25;29;21;16;26;36;31;0;39;43;56;49;47;58;55;64;74;62;63;69;-1;No;No;No
393;2;6;10;5;1;28;24;20;22;21;37;41;0;43;32;57;58;52;60;51;66;61;73;65;70;-1;No;No;No
394;8;7;4;11;9;26;23;18;17;25;41;38;0;32;35;47;59;49;51;57;68;66;62;64;71;-1;No;No;No
395;7;3;15;10;5;21;20;24;26;16;36;42;0;38;44;52;48;55;49;56;66;69;65;61;74;-1;No;No;No
396;1;5;12;14;3;25;27;22;24;29;45;38;0;35;31;56;59;51;49;48;64;71;62;68;65;-1;No;No;No
397;2;10;5;4;9;29;30;21;18;28;36;38;0;35;39;50;53;55;58;52;69;75;63;72;70;-1;No;No;No
398;1;2;11;3;4;19;21;25;26;23;41;43;0;36;32;59;48;57;52;58;67;73;66;64;68;-1;No;No;No
399;15;9;8;11;10;22;16;19;24;28;39;41;0;35;32;48;54;52;59;50;65;64;66;72;68;-1;No;No;No
400;3;12;6;13;8;19;30;25;23;22;37;35;0;41;31;58;59;56;55;51;70;65;74;72;69;-1;No;No;No
401;3;6;7;1;9;20;19;27;18;28;38;35;0;44;33;57;53;55;52;46;61;68;71;73;62;-1;No;No;No
402;7;14;1;6;8;24;19;16;25;27;36;35;0;44;39;53;57;50;48;47;65;74;72;75;63;-1;No;No;No
403;7;10;13;11;8;16;20;30;18;23;38;41;0;37;34;58;56;50;47;53;70;65;72;66;61;-1;No;No;No
404;13;4;6;5;3;25;17;29;24;27;39;45;0;44;41;51;53;49;57;54;75;72;64;71;68;-1;No;No;No
405;8;1;4;15;9;23;26;19;24;17;38;41;0;33;32;58;49;59;51;50;69;65;70;68;74;-1;No;No;No
406;8;3;11;7;13;20;22;24;19;25;41;34;0;35;33;58;49;52;47;48;70;63;68;72;67;-1;No;No;No
407;12;13;10;4;1;17;30;29;19;27;33;35;0;38;32;52;49;51;46;50;70;71;64;75;68;-1;No;No;No
408;10;5;8;4;14;17;30;28;25;19;31;44;0;41;43;52;54;51;56;47;63;72;68;62;67;-1;No;No;No
409;10;12;13;7;5;19;21;28;27;18;39;33;0;42;34;47;52;59;50;53;68;69;63;64;75;-1;No;No;No
410;2;11;7;14;15;26;20;25;28;23;34;33;0;41;42;46;52;47;54;51;66;72;70;64;74;-1;No;No;No
411;9;15;8;11;13;27;22;24;26;21;37;42;0;44;39;60;59;49;53;48;69;71;64;61;66;-1;No;No;No
412;1;4;11;2;9;28;22;19;27;17;44;32;0;33;45;60;55;57;52;54;68;70;69;66;63;-1;No;No;No
413;8;4;10;11;5;25;22;18;23;27;41;40;0;45;42;53;52;60;50;46;73;71;74;69;70;-1;No;No;No
414;13;11;5;4;6;18;23;20;28;19;45;44;0;43;41;46;50;56;51;58;68;70;72;73;65;-1;No;No;No
415;1;14;5;7;13;19;17;22;23;21;31;43;0;34;36;55;59;47;57;58;61;72;73;62;64;-1;No;No;No
416;15;6;5;10;2;17;23;26;22;24;34;32;0;38;41;58;50;56;46;51;69;75;62;66;74;-1;No;No;No
417;10;5;6;7;14;29;30;27;28;23;45;37;0;39;41;60;55;53;56;52;73;63;62;61;67;-1;No;No;No
418;3;9;5;11;15;23;19;18;20;16;45;34;0;32;43;46;48;58;60;59;68;69;61;67;63;-1;No;No;No
419;8;7;6;11;12;26;27;23;30;18;37;35;0;31;43;54;47;51;59;46;66;64;73;61;74;-1;No;No;No
420;12;9;5;2;10;20;30;27;28;21;45;43;0;42;38;57;54;55;48;53;71;67;63;68;74;-1;No;No;No
421;4;12;14;5;11;26;22;19;17;20;41;32;0;31;38;53;55;49;52;56;64;61;74;68;65;-1;No;No;No
422;9;1;15;8;2;18;28;17;19;23;34;45;0;37;39;46;57;58;49;53;73;63;67;69;71;-1;No;No;No
423;8;11;9;5;13;20;25;21;26;30;43;44;0;37;39;56;57;55;58;49;74;62;69;72;73;-1;No;No;No
424;12;15;11;9;4;23;28;24;21;25;41;38;0;34;39;57;46;59;55;50;61;63;72;66;70;-1;No;No;No
425;7;13;3;15;4;27;29;26;17;25;34;43;0;40;45;53;48;51;57;47;67;64;74;72;75;-1;No;No;No
426;13;14;7;12;9;22;18;26;17;27;31;36;0;45;37;55;59;53;49;52;61;65;63;68;69;-1;No;No;No
427;8;6;9;14;10;24;22;16;27;19;31;39;0;36;40;49;47;59;58;46;74;65;62;71;63;-1;No;No;No
428;9;7;11;5;3;22;17;16;27;18;43;36;0;32;40;49;52;48;56;60;73;67;74;64;62;-1;No;No;No
429;7;14;5;6;4;16;28;26;25;18;39;34;0;31;38;59;54;60;55;49;72;63;73;68;64;-1;No;No;No
430;2;12;7;5;8;22;23;16;21;19;31;34;0;32;40;54;48;57;46;56;62;61;70;63;67;-1;No;No;No
431;4;7;3;9;14;26;27;29;17;20;45;44;0;34;32;52;46;55;50;54;61;62;66;72;67;-1;No;No;No
432;3;13;1;2;11;29;16;18;17;28;40;39;0;36;44;58;57;54;52;55;67;62;70;65;69;-1;No;No;No
433;3;12;8;15;7;21;29;24;27;30;36;43;0;32;39;46;53;47;57;59;67;68;71;62;65;-1;No;No;No
434;7;3;5;15;12;16;18;29;21;26;33;36;0;42;43;58;50;49;52;60;62;72;66;69;67;-1;No;No;No
435;12;13;3;10;1;18;25;21;19;29;32;41;0;38;44;52;53;56;47;58;66;74;61;70;71;-1;No;No;No
436;9;12;8;15;7;28;18;22;30;26;45;44;0;40;37;54;52;53;59;57;64;70;61;72;62;-1;No;No;No
437;12;11;8;6;14;30;19;28;24;25;32;39;0;44;41;50;58;56;48;59;61;72;73;62;69;-1;No;No;No
438;5;14;13;6;11;24;28;29;16;27;42;40;0;31;43;56;52;49;57;50;71;68;70;62;73;-1;No;No;No
439;13;5;7;10;1;18;16;26;27;30;41;38;0;34;44;48;56;46;55;59;72;71;65;61;62;-1;No;No;No
440;8;4;11;14;9;19;23;24;16;26;34;45;0;32;37;48;47;49;54;52;61;63;68;65;71;-1;No;No;No
441;11;13;5;10;8;21;16;18;25;28;38;42;0;35;31;51;57;47;58;49;64;62;61;68;73;-1;No;No;No
442;7;5;9;4;2;21;27;22;28;24;36;39;0;35;31;59;46;56;53;52;75;73;74;68;62;-1;No;No;No
443;14;2;3;5;13;27;28;17;18;22;36;32;0;33;34;49;55;48;46;52;70;62;65;73;72;-1;No;No;No
444;9;10;5;3;2;21;23;24;29;22;37;39;0;31;41;52;53;47;57;49;75;74;68;72;64;-1;No;No;No
445;7;9;1;15;4;23;25;19;22;17;36;33;0;32;39;53;55;47;54;50;72;75;70;74;69;-1;No;No;No
446;13;11;14;10;9;30;26;28;24;18;33;41;0;31;34;55;57;46;58;48;66;72;74;73;68;-1;No;No;No
447;4;11;1;6;13;25;16;21;19;29;34;41;0;32;36;47;46;48;51;50;73;69;70;62;75;-1;No;No;No
448;2;12;3;5;14;16;20;17;23;29;43;37;0;34;36;51;58;50;49;56;65;70;63;68;64;-1;No;No;No
449;14;9;11;2;7;23;18;24;20;26;44;31;0;45;40;59;50;53;51;54;68;72;62;69;74;-1;No;No;No
450;4;8;3;11;14;22;17;20;19;18;38;35;0;37;43;46;57;47;56;49;63;75;67;74;65;-1;No;No;No
451;5;12;10;14;7;30;27;29;17;23;34;41;0;36;38;50;53;54;55;59;70;65;72;67;66;-1;No;No;No
452;11;5;10;14;12;20;28;22;26;23;45;41;0;37;40;57;55;48;51;49;64;67;71;65;68;-1;No;No;No
453;8;9;5;7;6;17;24;26;21;18;35;41;0;37;43;59;53;52;60;51;71;69;62;74;73;-1;No;No;No
